as_of,B13779,B14678,B09156,B25037,B19389,B19569,B23689,B13231,B23166,B06011,B13582,B26020,B08422,B21794,B17112,B08466,B05011,B05901,B01060,B21050,B24329,B00496,B01855,B21046,B16175,B11079,B23422,B12752,B18263,B01061,B06391,B18900,B01343,B20889,B10332,B08453,B08620,B25209,B07369,B00698,B00056,B05848,B10640,B03784,B14200,B10090,B08417,B23744,B09513,B23853,B14562,B20421,B21552,B18562,B23646,B11225,B18804,B15382,B25119,B12602,B13661,B09934,B06127,B02943,B03731,B03952,B03459,B04369,B21505,B01637,B06905,B15668,B05924,B23372,B15619
2012-10-29,22.8038,11.9577,58.4469,11.6782,9737.29,,55.257,,8.92833,43.6198,18.0069,58.3528,48.4748,,18.6294,194.17,69.346,35.3611,24.0579,33.3545,52.8042,,14.8519,34.327,28.5034,14.0088,22.5508,27.1244,33.5162,127.811,32.3178,,10.84,,26.9712,11.7845,,18.9231,12.5741,,,58.5918,,14.9691,28.2,,34.1517,35.702,12.8227,27.0049,23.7163,17.049,29.8708,,35.8902,,27.1343,,21.8197,,38.8718,88.341,9.81436,355.402,12.5419,,437.706,38.1387,23.4684,,121.105,582.779,13.3634,24.2517,63.1247
2012-10-30,22.8038,11.9577,58.4469,11.6782,9737.29,,55.257,,8.92833,43.6198,18.0069,58.3528,48.4748,,18.6294,194.17,69.346,35.3611,24.0579,33.3545,52.8042,,14.8519,34.327,28.5034,14.0088,22.5508,27.1244,33.5162,127.811,32.3178,,10.84,,26.9712,11.7845,,18.9231,12.5741,,,58.5918,,14.9691,28.2,,34.1517,35.702,12.8227,27.0049,23.7163,17.049,29.8708,,35.8902,,27.1343,,21.8197,,38.8718,88.341,9.81436,355.402,12.5419,,437.706,38.1387,23.4684,,121.105,582.779,13.3634,24.2517,63.1247
2012-10-31,22.832,11.9377,58.8381,11.6782,9742.0,,55.3936,,8.97993,43.6532,18.0204,58.0389,48.4023,,18.6416,194.621,69.3933,35.5015,24.024,33.6685,52.8311,,14.911,34.5657,28.5291,14.0699,22.4484,27.3361,33.4658,127.928,32.531,,10.96,,27.0345,11.7739,,18.9231,12.5403,,,58.6732,,14.9691,28.2327,,33.9917,35.7243,12.8638,27.0887,23.7284,17.1467,29.8549,,36.028,,27.0942,,21.9136,,38.7832,88.9751,9.81436,355.939,12.5746,,437.405,38.3207,23.5198,,121.105,582.109,13.3515,24.4375,63.1247
2012-11-01,23.086,12.0178,60.1291,11.8012,9873.77,,56.4866,,9.10896,44.188,18.2096,58.8154,49.2477,,18.9352,196.98,69.9597,36.0352,24.1934,34.1757,53.4222,,15.0409,35.3932,29.0434,14.2655,22.6679,27.5588,33.8483,129.676,33.0142,,11.06,,27.3887,11.9112,,19.1768,12.7093,,,59.3861,,15.1746,28.5921,,34.5519,36.2595,13.0078,27.529,24.0427,17.3787,30.2201,,36.658,,27.4683,,22.1767,,39.2702,89.9773,9.94067,360.139,12.5637,,441.525,38.9164,23.8279,,122.693,588.136,13.5409,24.8753,63.8312
2012-11-02,22.832,11.9477,59.2554,11.709,9774.94,,55.7276,,8.97993,43.7535,18.088,58.171,48.7163,,18.7028,195.575,69.2516,35.7543,23.928,33.6926,52.9117,,14.8874,34.9636,28.632,14.0944,22.5654,27.2358,33.647,128.277,32.5594,,10.91,,27.1989,11.7845,,18.9941,12.5854,,,58.7954,,14.9799,28.298,,34.119,35.9027,12.905,27.1307,23.7767,17.3055,29.8866,,36.1461,,27.2679,,21.9324,,39.0599,88.8728,9.82699,357.726,12.4004,,436.701,38.6351,23.5711,,121.559,583.616,13.4107,24.5171,63.2202
2012-11-03,22.832,11.9477,59.2554,11.709,9774.94,,55.7276,,8.97993,43.7535,18.088,58.171,48.7163,,18.7028,195.575,69.2516,35.7543,23.928,33.6926,52.9117,,14.8874,34.9636,28.632,14.0944,22.5654,27.2358,33.647,128.277,32.5594,,10.91,,27.1989,11.7845,,18.9941,12.5854,,,58.7954,,14.9799,28.298,,34.119,35.9027,12.905,27.1307,23.7767,17.3055,29.8866,,36.1461,,27.2679,,21.9324,,39.0599,88.8728,9.82699,357.726,12.4004,,436.701,38.6351,23.5711,,121.559,583.616,13.4107,24.5171,63.2202
2012-11-04,22.832,11.9477,59.2554,11.709,9774.94,,55.7276,,8.97993,43.7535,18.088,58.171,48.7163,,18.7028,195.575,69.2516,35.7543,23.928,33.6926,52.9117,,14.8874,34.9636,28.632,14.0944,22.5654,27.2358,33.647,128.277,32.5594,,10.91,,27.1989,11.7845,,18.9941,12.5854,,,58.7954,,14.9799,28.298,,34.119,35.9027,12.905,27.1307,23.7767,17.3055,29.8866,,36.1461,,27.2679,,21.9324,,39.0599,88.8728,9.82699,357.726,12.4004,,436.701,38.6351,23.5711,,121.559,583.616,13.4107,24.5171,63.2202
2012-11-05,22.9167,11.9577,59.8292,11.7295,9800.82,,56.2134,,9.03154,43.8872,18.115,58.4519,48.9337,,18.7884,195.976,69.2989,35.8947,23.9507,33.8617,53.0191,,14.9346,35.2023,28.7091,14.1555,22.5947,27.3138,33.798,128.743,32.7726,,10.9,,27.2622,11.8162,,19.0043,12.6079,,,58.938,,15.0448,28.3633,,34.3482,35.9919,12.9255,27.2565,23.8372,17.3299,29.9343,,36.3824,,27.3748,,22.0264,,39.2149,89.2819,9.87752,358.441,12.3786,,438.812,38.8006,23.7252,,122.012,584.788,13.4581,24.6895,63.373
2012-11-06,23.1143,11.9978,60.5203,11.8012,9892.6,,56.851,,9.10896,44.2883,18.2096,58.9145,49.2477,,18.923,197.832,69.7237,36.1756,24.0753,34.224,53.4491,,15.0646,35.5206,28.7477,14.3144,22.7118,27.5143,33.959,130.258,33.1421,,11.01,,27.4646,11.9112,,19.2073,12.7206,,,59.3657,,15.1313,28.6574,,34.5082,36.2595,13.0489,27.55,24.0789,17.5375,30.2519,,36.717,,27.4816,,22.2331,,39.4252,89.9773,9.96594,361.3,12.4766,,440.621,39.2142,23.9648,,123.146,589.643,13.5764,24.9681,63.8694
2012-11-07,22.6063,11.8577,58.8772,11.6167,9671.4,,55.424,,8.92833,43.2855,17.9529,57.6424,48.5714,,18.5071,194.37,68.4491,35.0241,23.6448,33.4511,52.213,,14.781,34.8522,28.002,13.9599,22.3313,26.9907,33.3451,126.996,32.261,,10.77,,26.9333,11.6683,,18.72,12.4615,,,58.2048,,14.8285,27.9876,,33.7407,35.3898,12.7404,26.7742,23.5108,17.1223,29.5055,,35.8311,,26.9072,,21.7257,,38.6725,87.8092,9.73858,354.598,12.2589,,431.274,38.3207,23.4684,,120.425,578.426,13.3042,24.2385,62.3992
2012-11-08,22.324,11.7876,58.1078,11.5039,9551.39,,54.6953,,8.7864,42.8176,17.7773,56.8493,47.9917,,18.2624,192.715,67.741,34.5466,23.3842,33.0647,51.5949,,14.6274,34.3588,27.5391,13.801,22.024,26.857,32.8519,125.365,31.8488,,10.67,,26.6297,11.5099,,18.4256,12.2925,,,57.3902,,14.6554,27.5954,,33.2095,34.9438,12.5965,26.4388,23.1723,16.9513,29.1085,,35.3389,,26.4663,,21.5189,,38.2962,86.8274,9.59963,350.577,12.1064,,425.042,37.874,23.1432,,119.177,572.064,13.1503,23.867,61.6545
2012-11-09,22.3805,11.8277,58.1209,11.5141,9558.45,,54.9534,,8.7993,42.7841,17.7908,57.0146,48.04,,18.2869,192.514,67.8354,34.5466,23.4182,33.0405,51.6755,,14.651,34.4702,27.6677,13.8254,21.9947,26.7679,32.9425,125.598,31.9057,,10.72,,26.6297,11.5416,,18.4459,12.315,,,57.5124,,14.7095,27.6608,,33.3078,34.9884,12.6273,26.5017,23.2328,16.9513,29.172,,35.3783,,26.5464,,21.5189,,38.3626,86.8888,9.59963,351.113,12.0847,,425.947,37.7913,23.2459,,119.461,573.403,13.1622,23.8405,61.75
2012-11-10,22.3805,11.8277,58.1209,11.5141,9558.45,,54.9534,,8.7993,42.7841,17.7908,57.0146,48.04,,18.2869,192.514,67.8354,34.5466,23.4182,33.0405,51.6755,,14.651,34.4702,27.6677,13.8254,21.9947,26.7679,32.9425,125.598,31.9057,,10.72,,26.6297,11.5416,,18.4459,12.315,,,57.5124,,14.7095,27.6608,,33.3078,34.9884,12.6273,26.5017,23.2328,16.9513,29.172,,35.3783,,26.5464,,21.5189,,38.3626,86.8888,9.59963,351.113,12.0847,,425.947,37.7913,23.2459,,119.461,573.403,13.1622,23.8405,61.75
2012-11-11,22.3805,11.8277,58.1209,11.5141,9558.45,,54.9534,,8.7993,42.7841,17.7908,57.0146,48.04,,18.2869,192.514,67.8354,34.5466,23.4182,33.0405,51.6755,,14.651,34.4702,27.6677,13.8254,21.9947,26.7679,32.9425,125.598,31.9057,,10.72,,26.6297,11.5416,,18.4459,12.315,,,57.5124,,14.7095,27.6608,,33.3078,34.9884,12.6273,26.5017,23.2328,16.9513,29.172,,35.3783,,26.5464,,21.5189,,38.3626,86.8888,9.59963,351.113,12.0847,,425.947,37.7913,23.2459,,119.461,573.403,13.1622,23.8405,61.75
2012-11-12,22.3522,11.8176,58.0687,11.5141,9570.22,,54.8775,,8.7993,42.7507,17.8043,57.1302,48.0642,,18.3114,191.912,67.7882,34.5747,23.3955,32.9681,51.6755,,14.6392,34.3747,28.2591,13.7765,22.0971,26.6008,33.0532,125.598,31.863,,10.69,,26.6423,11.5311,,18.3749,12.3263,,,57.7161,,14.6879,27.6771,,33.3405,34.9661,12.6479,26.4597,23.2328,16.9147,29.1403,,35.3389,,26.6533,,21.5189,,38.3294,86.7865,9.59963,351.56,12.0302,,427.454,37.7251,23.2288,,119.461,572.901,13.174,23.9599,61.7691
2012-11-13,22.2676,11.8076,57.8861,11.4731,9546.68,,54.3917,,8.7735,42.617,17.7368,56.8659,48.0883,,18.2502,191.109,67.5994,34.1814,23.2935,32.8956,51.4874,,14.6038,34.1997,28.2334,13.7399,22.0093,26.5674,32.9928,125.132,31.7067,,10.64,,26.5411,11.5099,,18.2733,12.2699,,,57.5124,,14.6554,27.5301,,33.275,34.81,12.5759,26.3759,23.0998,16.8292,29.0609,,35.1224,,26.5598,,21.425,,38.2851,86.3161,9.587,350.577,11.9976,,425.947,37.5927,23.1603,,118.893,570.055,13.1148,23.7874,61.5399
2012-11-14,21.9571,11.7276,56.8168,11.3501,9421.97,,53.5872,,8.61867,42.0488,17.5611,56.0233,47.3879,,17.9811,189.504,66.8913,33.5635,23.0216,32.3884,50.7887,,14.4265,33.7859,27.7191,13.4709,21.8776,26.1998,32.4996,123.617,31.124,,10.47,,26.2248,11.341,,17.8876,12.1009,,,56.7793,,14.4391,27.1707,,32.7184,34.2525,12.4217,25.9775,22.7855,16.5361,28.6639,,34.5908,,26.1723,,21.1619,,37.7871,84.8025,9.43543,345.483,11.8125,,420.318,36.964,22.7666,,117.303,562.856,12.9373,23.469,60.6998
2012-11-15,21.9007,11.6976,56.556,11.3398,9407.85,,53.5872,,8.56706,41.9819,17.5341,55.9572,47.3638,,17.9566,189.654,66.7025,33.5635,22.965,32.3401,50.7081,,14.4384,33.4835,27.552,13.4343,21.7898,25.9993,32.4392,123.501,30.9677,,10.46,,26.1995,11.2987,,17.8064,12.0333,,,56.6774,,14.3958,27.1543,,32.5475,34.2079,12.3908,25.8727,22.7735,16.5727,28.6321,,34.4727,,26.1189,,21.1243,,37.776,84.4343,9.4228,344.947,11.758,,419.313,36.9309,22.7152,,116.736,562.019,12.9609,23.3894,60.6234
2012-11-16,22.0136,11.7176,56.882,11.3706,9452.56,,53.7997,,8.64448,42.1825,17.5882,56.2711,47.6536,,18.0178,189.755,67.0329,33.7321,23.0103,32.5333,50.9769,,14.4856,33.4835,27.6934,13.5443,22.024,26.1887,32.7311,123.85,31.2093,,10.51,,26.326,11.3621,,17.9485,12.0897,,,56.9422,,14.4607,27.285,,32.9331,34.3417,12.4525,26.0194,22.8822,16.6215,28.7909,,34.5514,,26.3594,,21.2558,,38.0306,85.0888,9.48595,346.734,11.8016,,422.027,37.146,22.8351,,117.417,564.865,12.9964,23.5619,60.9289
2012-11-17,22.0136,11.7176,56.882,11.3706,9452.56,,53.7997,,8.64448,42.1825,17.5882,56.2711,47.6536,,18.0178,189.755,67.0329,33.7321,23.0103,32.5333,50.9769,,14.4856,33.4835,27.6934,13.5443,22.024,26.1887,32.7311,123.85,31.2093,,10.51,,26.326,11.3621,,17.9485,12.0897,,,56.9422,,14.4607,27.285,,32.9331,34.3417,12.4525,26.0194,22.8822,16.6215,28.7909,,34.5514,,26.3594,,21.2558,,38.0306,85.0888,9.48595,346.734,11.8016,,422.027,37.146,22.8351,,117.417,564.865,12.9964,23.5619,60.9289
2012-11-18,22.0136,11.7176,56.882,11.3706,9452.56,,53.7997,,8.64448,42.1825,17.5882,56.2711,47.6536,,18.0178,189.755,67.0329,33.7321,23.0103,32.5333,50.9769,,14.4856,33.4835,27.6934,13.5443,22.024,26.1887,32.7311,123.85,31.2093,,10.51,,26.326,11.3621,,17.9485,12.0897,,,56.9422,,14.4607,27.285,,32.9331,34.3417,12.4525,26.0194,22.8822,16.6215,28.7909,,34.5514,,26.3594,,21.2558,,38.0306,85.0888,9.48595,346.734,11.8016,,422.027,37.146,22.8351,,117.417,564.865,12.9964,23.5619,60.9289
2012-11-19,22.4369,11.8377,58.1339,11.5552,9631.4,,55.1659,,8.7993,42.8176,17.8448,57.5432,48.5714,,18.3725,192.765,68.1187,34.5466,23.4635,33.113,51.9711,,14.6747,34.136,28.4777,13.8254,22.463,26.6788,33.3753,126.18,31.8773,,10.73,,26.7435,11.5944,,18.3444,12.3263,,,58.2863,,14.7852,27.8569,,33.7625,35.0553,12.6993,26.6065,23.3657,16.9269,29.3785,,35.2405,,26.9606,,21.5941,,38.8054,86.7456,9.68805,352.99,12.0084,,431.776,37.8905,23.2801,,119.915,574.91,13.2095,24.0793,62.1128
2012-11-20,22.4934,11.8377,58.4469,11.5654,9636.1,,55.2418,,8.82511,42.8844,17.8718,57.5928,48.6197,,18.3725,192.564,68.1659,34.5747,23.4748,33.2096,52.0249,,14.6983,34.3429,28.4005,13.8254,22.5654,26.8236,33.4558,125.831,31.9199,,10.74,,26.7562,11.605,,18.3241,12.3375,,,58.3474,,14.8068,27.9059,,33.9262,35.1222,12.7199,26.6484,23.4383,16.9513,29.4102,,35.2602,,27.0007,,21.6317,,38.7722,86.7865,9.68805,353.615,11.9976,,432.48,37.9402,23.3486,,120.142,576.417,13.2332,24.0262,62.17
2012-11-21,22.5498,11.8477,58.8511,11.5962,9654.93,,55.6062,,8.85091,43.0181,17.9124,57.7085,48.7405,,18.4092,193.166,68.3075,34.7713,23.5315,33.3787,52.1324,,14.7219,34.3588,28.4262,13.9232,22.7849,26.9685,33.637,126.064,32.1189,,10.8,,26.8068,11.6367,,18.4358,12.3713,,,58.49,,14.8501,27.9712,,34.1445,35.1891,12.761,26.7952,23.4866,17.0002,29.4896,,35.3783,,27.1343,,21.6881,,38.905,87.0933,9.72595,354.151,12.0411,,433.384,38.0726,23.4513,,120.369,577.589,13.2805,24.1058,62.3037
2012-11-22,22.5498,11.8477,58.8511,11.5962,9654.93,,55.6062,,8.85091,43.0181,17.9124,57.7085,48.7405,,18.4092,193.166,68.3075,34.7713,23.5315,33.3787,52.1324,,14.7219,34.3588,28.4262,13.9232,22.7849,26.9685,33.637,126.064,32.1189,,10.8,,26.8068,11.6367,,18.4358,12.3713,,,58.49,,14.8501,27.9712,,34.1445,35.1891,12.761,26.7952,23.4866,17.0002,29.4896,,35.3783,,27.1343,,21.6881,,38.905,87.0933,9.72595,354.151,12.0411,,433.384,38.0726,23.4513,,120.369,577.589,13.2805,24.1058,62.3037
2012-11-23,22.832,11.9377,59.6205,11.7295,9779.65,,56.2589,,8.96703,43.5529,18.115,58.4849,49.3201,,18.6783,195.424,69.1572,35.1364,23.9053,33.7409,52.8311,,14.8755,34.6771,28.7605,14.0577,22.9898,27.1912,34.0295,127.811,32.5026,,10.91,,27.161,11.795,,18.6388,12.5291,,,59.2842,,15.0448,28.3633,,34.5519,35.6797,12.9152,27.1307,23.8251,17.281,29.8866,,35.7917,,27.4683,,21.9136,,39.3588,88.1569,9.85226,359.066,12.1935,,438.711,38.6351,23.7594,,122.073,585.792,13.4581,24.3977,63.1247
2012-11-24,22.832,11.9377,59.6205,11.7295,9779.65,,56.2589,,8.96703,43.5529,18.115,58.4849,49.3201,,18.6783,195.424,69.1572,35.1364,23.9053,33.7409,52.8311,,14.8755,34.6771,28.7605,14.0577,22.9898,27.1912,34.0295,127.811,32.5026,,10.91,,27.161,11.795,,18.6388,12.5291,,,59.2842,,15.0448,28.3633,,34.5519,35.6797,12.9152,27.1307,23.8251,17.281,29.8866,,35.7917,,27.4683,,21.9136,,39.3588,88.1569,9.85226,359.066,12.1935,,438.711,38.6351,23.7594,,122.073,585.792,13.4581,24.3977,63.1247
2012-11-25,22.832,11.9377,59.6205,11.7295,9779.65,,56.2589,,8.96703,43.5529,18.115,58.4849,49.3201,,18.6783,195.424,69.1572,35.1364,23.9053,33.7409,52.8311,,14.8755,34.6771,28.7605,14.0577,22.9898,27.1912,34.0295,127.811,32.5026,,10.91,,27.161,11.795,,18.6388,12.5291,,,59.2842,,15.0448,28.3633,,34.5519,35.6797,12.9152,27.1307,23.8251,17.281,29.8866,,35.7917,,27.4683,,21.9136,,39.3588,88.1569,9.85226,359.066,12.1935,,438.711,38.6351,23.7594,,122.073,585.792,13.4581,24.3977,63.1247
2012-11-26,22.7756,11.9177,59.764,11.6987,9744.35,,56.1527,,8.95413,43.3524,18.0745,58.4849,49.1994,,18.6049,195.073,69.0156,35.1645,23.8374,33.7892,52.7236,,14.7928,34.6453,28.8634,14.0699,23.0776,27.2246,33.9892,127.695,32.5026,,10.92,,27.0598,11.7845,,18.6794,12.5178,,,59.2639,,15.0232,28.3143,,34.5846,35.5682,12.905,27.1726,23.7767,17.2322,29.7755,,35.7917,,27.4549,,21.9136,,39.2924,88.1979,9.83963,357.905,12.1718,,438.711,38.602,23.7594,,121.732,584.118,13.387,24.4507,63.0102
2012-11-27,22.6909,11.9277,59.5423,11.6679,9698.46,,55.8035,,8.94123,43.085,18.0204,58.2702,48.982,,18.5071,194.621,68.7796,35.1083,23.7014,33.6926,52.4548,,14.7338,34.6134,28.7862,14.0577,23.0191,27.3026,33.8684,126.763,32.5026,,10.91,,26.9459,11.7423,,18.649,12.4615,,,58.9584,,14.9583,28.1673,,34.4355,35.3898,12.8433,27.1726,23.6438,17.1833,29.6326,,35.6933,,27.348,,21.9136,,39.1042,88.0547,9.81436,356.654,12.0847,,437.003,38.3869,23.6738,,121.164,581.439,13.316,24.4242,62.6856
2012-11-28,22.8603,11.9878,59.9596,11.7295,9768.34,,56.3196,,8.99284,43.4527,18.115,58.7328,49.3684,,18.6783,195.775,69.2516,35.4173,23.8827,33.8858,52.8579,,14.8401,34.9795,28.9405,14.1799,23.2386,27.5477,34.1805,127.928,32.7868,,11.0,,27.1737,11.8267,,18.8723,12.5741,,,59.4268,,15.1313,28.4124,,34.6974,35.6797,12.9667,27.3823,23.8613,17.6841,29.9025,,35.9492,,27.642,,22.064,,39.3698,88.5456,9.90278,359.603,12.1609,,440.721,38.6682,23.8792,,122.186,585.457,13.4344,24.5569,63.182
2012-11-29,23.0014,12.0178,60.3508,11.791,9810.88,,56.9269,,9.08315,43.4861,18.2231,59.1293,49.61,,18.7517,196.829,69.5349,35.8386,23.9846,34.1032,53.0998,,14.911,35.3773,29.1205,14.3022,23.4581,27.815,34.3817,128.277,33.1137,,11.15,,27.2369,11.8795,,19.1565,12.6756,,,59.6915,,15.1962,28.5594,,34.9702,35.8804,13.0284,27.6548,23.9822,17.9039,30.0296,,36.2642,,27.8156,,22.1767,,39.6355,89.7114,9.95331,361.479,12.2153,,443.938,38.9329,24.0333,,122.641,587.801,13.4699,24.7957,63.4684
2012-11-30,23.0014,12.0378,60.4421,11.8012,9823.04,,57.0028,,9.05735,43.4861,18.2231,59.0301,49.6583,,18.7395,197.08,69.6293,35.8947,23.9733,34.1515,53.0998,,14.9464,35.3614,29.0305,14.3266,23.4581,27.8596,34.3817,128.277,33.1563,,11.13,,27.2369,11.9006,,19.1464,12.6981,,,59.7119,,15.1962,28.5431,,34.8502,35.8804,13.0386,27.6339,23.9581,17.8917,30.0296,,36.2445,,27.7355,,22.1955,,39.4916,89.6296,9.95331,361.479,12.2153,,443.435,38.9164,24.0675,,122.754,587.466,13.5054,24.7426,63.4684
